age_group,gender,nationality,fastest_finish_time_secs
40-44,F,NOR,20009
45-49,F,GBR,20009
55-59,F,USA,20009
45-49,F,RSA,20009
45-49,F,USA,20009
50-54,F,MEX,20010
60-64,F,USA,20010
50-54,F,GBR,20010
40-44,F,JPN,20010
40-44,F,INA,20010
60-64,F,GBR,20010
55-59,F,,20010
50-54,F,BRA,20010
40-44,F,THA,20010
40-44,F,JPN,20010
40-44,F,USA,20011
40-44,F,USA,20011
40-44,F,USA,20011
40-44,F,JPN,20011
40-44,F,JPN,20011
60-64,F,USA,20011
50-54,F,RSA,20011
45-49,F,GBR,20011
45-49,F,USA,20011
45-49,F,IRL,20011
45-49,F,,20011
55-59,F,USA,20011
75-79,F,USA,20012
55-59,F,HKG,20012
40-44,F,USA,20012
40-44,F,USA,20012
40-44,F,IND,20012
55-59,F,JPN,20012
40-44,F,JPN,20012
40-44,F,VIE,20012
50-54,F,GER,20012
60-64,F,JPN,20012
40-44,F,GBR,20012
40-44,F,PHI,20012
50-54,F,USA,20012
50-54,F,AUS,20012
45-49,F,RUS,20012
45-49,F,RSA,20012
40-44,F,USA,20013
40-44,F,USA,20013
40-44,F,USA,20013
45-49,F,JPN,20013
55-59,F,CHN,20013
70-74,F,,20014
55-59,F,SUR,20014
40-44,F,GBR,20014
50-54,F,JPN,20014
50-54,F,NED,20014
55-59,F,PHI,20014
60-64,F,USA,20014
55-59,F,JPN,20014
55-59,F,USA,20014
55-59,F,USA,20014
70-74,F,USA,20015
40-44,F,USA,20015
40-44,F,USA,20015
60-64,F,GBR,20015
40-44,F,BEL,20015
55-59,F,GBR,20015
40-44,F,RSA,20015
40-44,F,JPN,20015
40-44,F,JPN,20015
45-49,F,GBR,20015
45-49,F,INA,20015
45-49,F,GBR,20015
40-44,F,MEX,20015
70-74,F,GBR,20016
50-54,F,AUS,20016
40-44,F,USA,20016
40-44,F,ECU,20016
50-54,F,JPN,20016
50-54,F,VIE,20016
40-44,F,RSA,20016
45-49,F,USA,20016
45-49,F,AUS,20016
45-49,F,RSA,20016
50-54,F,JPN,20017
50-54,F,CHN,20017
40-44,F,,20017
50-54,F,USA,20017
55-59,F,HKG,20017
45-49,F,USA,20017
45-49,F,CAN,20017
45-49,F,USA,20017
60-64,F,JPN,20018
40-44,F,GBR,20018
40-44,F,BRA,20018
60-64,F,GER,20018
60-64,F,PHI,20018
50-54,F,THA,20018
40-44,F,BRA,20018
60-64,F,JPN,20018
45-49,F,CHN,20018
45-49,F,IND,20018
45-49,F,GBR,20018
45-49,F,,20018
45-49,F,USA,20018
45-49,F,USA,20018
55-59,F,GER,20019
55-59,F,USA,20019
45-49,F,MEX,20019
45-49,F,USA,20019
40-44,F,CHN,20020
60-64,F,AUS,20020
50-54,F,GBR,20020
55-59,F,ITA,20020
40-44,F,GBR,20020
45-49,F,JPN,20020
45-49,F,,20020
45-49,F,GER,20020
45-49,F,SWE,20020
50-54,F,FRA,20021
50-54,F,THA,20021
40-44,F,THA,20021
50-54,F,JPN,20021
60-64,F,FIN,20021
40-44,F,USA,20021
50-54,F,IRL,20021
45-49,F,MEX,20021
45-49,F,USA,20021
75-79,F,USA,20022
50-54,F,IND,20022
55-59,F,HKG,20022
60-64,F,CHN,20022
55-59,F,SWE,20022
50-54,F,JPN,20022
45-49,F,THA,20022
45-49,F,AUS,20022
45-49,F,RSA,20022
55-59,F,USA,20022
45-49,F,PHI,20022
45-49,F,MAS,20022
40-44,F,CHN,20023
40-44,F,GBR,20023
40-44,F,USA,20023
45-49,F,GER,20023
45-49,F,JPN,20023
45-49,F,THA,20023
40-44,F,USA,20024
55-59,F,DEN,20024
40-44,F,THA,20024
55-59,F,CAN,20024
40-44,F,JPN,20024
40-44,F,USA,20024
45-49,F,GBR,20024
45-49,F,BRA,20024
45-49,F,JPN,20024
45-49,F,JPN,20024
40-44,F,AUS,20024
40-44,F,CHN,20025
60-64,F,GBR,20025
50-54,F,GBR,20025
40-44,F,GBR,20025
40-44,F,USA,20025
55-59,F,HKG,20025
40-44,F,RSA,20025
50-54,F,MEX,20025
40-44,F,BOL,20025
40-44,F,USA,20025
45-49,F,USA,20025
45-49,F,GBR,20025
45-49,F,ESP,20025
45-49,F,RSA,20025
45-49,F,TPE,20025
50-54,F,IRL,20026
55-59,F,EST,20026
40-44,F,RSA,20026
50-54,F,JPN,20026
45-49,F,MEX,20026
45-49,F,,20026
45-49,F,CHN,20026
45-49,F,USA,20026
45-49,F,RSA,20026
40-44,F,MEX,20026
60-64,F,USA,20027
50-54,F,PHI,20027
55-59,F,INA,20027
40-44,F,CAN,20027
50-54,F,USA,20027
40-44,F,GER,20027
65-69,F,USA,20027
40-44,F,TPE,20027
40-44,F,USA,20027
50-54,F,USA,20027
60-64,F,SWE,20027
40-44,F,RSA,20027
50-54,F,RSA,20027
65-69,F,JPN,20027
60-64,F,USA,20027
45-49,F,GBR,20027
40-44,F,CHN,20028
50-54,F,USA,20028
60-64,F,,20028
50-54,F,USA,20028
40-44,F,USA,20028
60-64,F,JPN,20028
45-49,F,MEX,20028
45-49,F,IRL,20028
55-59,F,USA,20028
45-49,F,,20028
45-49,F,CHN,20028
40-44,F,AUS,20028
40-44,F,CHN,20029
40-44,F,JPN,20029
40-44,F,ARG,20029
50-54,F,GBR,20029
40-44,F,IND,20029
50-54,F,JPN,20029
50-54,F,JPN,20029
40-44,F,IRL,20029
45-49,F,ARG,20029
45-49,F,GBR,20029
45-49,F,TPE,20029
50-54,F,USA,20030
40-44,F,GER,20030
60-64,F,JPN,20030
45-49,F,IRL,20030
40-44,F,KOR,20031
40-44,F,USA,20031
60-64,F,JPN,20031
50-54,F,JPN,20031
50-54,F,JPN,20031
50-54,F,JPN,20031
50-54,F,JPN,20032
65-69,F,USA,20032
40-44,F,GBR,20032
50-54,F,CAN,20032
40-44,F,USA,20032
40-44,F,JPN,20032
40-44,F,GER,20032
40-44,F,USA,20032
45-49,F,IRL,20032
45-49,F,USA,20032
45-49,F,JPN,20032
45-49,F,RSA,20032
45-49,F,JPN,20032
45-49,F,ZAM,20032
40-44,F,MEX,20032
55-59,F,GBR,20033
50-54,F,USA,20033
60-64,F,JPN,20033
40-44,F,JPN,20033
60-64,F,CHN,20033
60-64,F,MEX,20033
40-44,F,INA,20033
50-54,F,MAS,20033
55-59,F,GBR,20033
60-64,F,AUT,20033
45-49,F,UKR,20033
45-49,F,MAS,20033
45-49,F,BRA,20033
40-44,F,USA,20034
40-44,F,USA,20034
40-44,F,POL,20034
60-64,F,CAN,20034
50-54,F,USA,20034
40-44,F,RSA,20034
50-54,F,CAN,20034
40-44,F,USA,20034
45-49,F,GBR,20034
45-49,F,MEX,20034
45-49,F,BRA,20034
45-49,F,GBR,20034
55-59,F,USA,20034
55-59,F,USA,20034
45-49,F,MEX,20034
45-49,F,JPN,20034
40-44,F,USA,20035
40-44,F,NAM,20035
65-69,F,JPN,20035
45-49,F,RSA,20035
45-49,F,JPN,20035
45-49,F,USA,20035
55-59,F,VEN,20036
40-44,F,RSA,20036
40-44,F,USA,20036
40-44,F,FRA,20036
50-54,F,USA,20036
55-59,F,USA,20036
45-49,F,GBR,20036
55-59,F,AUS,20037
50-54,F,CHN,20037
50-54,F,VEN,20037
40-44,F,USA,20037
55-59,F,FRA,20037
40-44,F,GBR,20037
60-64,F,JPN,20037
50-54,F,JPN,20037
45-49,F,GER,20037
40-44,F,AUS,20037
50-54,F,USA,20038
55-59,F,ITA,20038
55-59,F,AUT,20038
40-44,F,FRA,20038
50-54,F,JPN,20038
50-54,F,JPN,20038
55-59,F,USA,20038
55-59,F,USA,20038
45-49,F,,20038
55-59,F,USA,20038
45-49,F,CHN,20038
45-49,F,USA,20038
55-59,F,GBR,20039
40-44,F,USA,20039
55-59,F,,20039
50-54,F,MEX,20039
40-44,F,CAN,20039
40-44,F,HKG,20039
45-49,F,USA,20039
45-49,F,JPN,20039
45-49,F,USA,20039
45-49,F,BRA,20039
70-74,F,JPN,20040
50-54,F,USA,20040
40-44,F,USA,20040
40-44,F,NZL,20040
50-54,F,USA,20040
60-64,F,JPN,20040
40-44,F,JPN,20040
50-54,F,JPN,20040
45-49,F,GBR,20040
50-54,F,GBR,20041
60-64,F,JPN,20041
40-44,F,MKD,20041
50-54,F,CAN,20041
40-44,F,USA,20041
40-44,F,JPN,20041
45-49,F,USA,20041
45-49,F,THA,20041
55-59,F,USA,20041
45-49,F,GBR,20041
45-49,F,RSA,20041
70-74,F,GER,20042
50-54,F,USA,20042
50-54,F,USA,20042
40-44,F,USA,20042
50-54,F,GBR,20042
50-54,F,USA,20042
45-49,F,GBR,20042
50-54,F,SGP,20043
50-54,F,GBR,20043
40-44,F,USA,20043
60-64,F,JPN,20043
55-59,F,ISR,20043
50-54,F,POR,20043
55-59,F,PER,20043
45-49,F,SWE,20043
40-44,F,THA,20044
55-59,F,CHI,20044
40-44,F,USA,20044
60-64,F,JPN,20044
60-64,F,JPN,20044
40-44,F,JPN,20044
50-54,F,GER,20044
55-59,F,AUS,20044
40-44,F,JPN,20044
50-54,F,INA,20044
55-59,F,USA,20044
45-49,F,USA,20044
45-49,F,JPN,20044
45-49,F,JPN,20044
50-54,F,GER,20045
50-54,F,GER,20045
50-54,F,JPN,20045
50-54,F,USA,20045
40-44,F,CHN,20045
45-49,F,JPN,20045
60-64,F,HKG,20046
65-69,F,GBR,20046
40-44,F,CRC,20046
40-44,F,GBR,20046
50-54,F,IRL,20046
50-54,F,CHN,20046
50-54,F,GBR,20046
40-44,F,RSA,20046
45-49,F,GBR,20046
45-49,F,,20046
45-49,F,AUS,20046
50-54,F,MEX,20047
50-54,F,USA,20047
50-54,F,ITA,20047
50-54,F,RSA,20047
50-54,F,JPN,20047
45-49,F,ARG,20047
45-49,F,RSA,20047
45-49,F,GBR,20047
60-64,F,BRA,20048
40-44,F,USA,20048
50-54,F,GBR,20048
50-54,F,HKG,20048
40-44,F,USA,20048
40-44,F,USA,20048
45-49,F,JPN,20048
45-49,F,GER,20048
55-59,F,JPN,20049
55-59,F,GBR,20049
60-64,F,GER,20049
40-44,F,VEN,20049
50-54,F,,20049
50-54,F,MAS,20049
60-64,F,GER,20049
60-64,F,RSA,20049
50-54,F,JPN,20049
55-59,F,CHN,20049
45-49,F,ITA,20049
45-49,F,JPN,20049
70-74,F,JPN,20050
50-54,F,JPN,20050
50-54,F,AUS,20050
50-54,F,USA,20050
50-54,F,SUI,20050
60-64,F,SWE,20050
40-44,F,BRA,20050
50-54,F,JPN,20050
55-59,F,JPN,20050
45-49,F,ARG,20050
45-49,F,VIE,20050
50-54,F,JPN,20051
40-44,F,GBR,20051
40-44,F,USA,20051
60-64,F,,20051
50-54,F,GBR,20051
55-59,F,JPN,20052
50-54,F,ARG,20052
55-59,F,PHI,20052
40-44,F,USA,20052
40-44,F,USA,20052
50-54,F,,20052
50-54,F,USA,20052
50-54,F,JPN,20052
40-44,F,MEX,20052
55-59,F,IVB,20053
40-44,F,USA,20053
60-64,F,USA,20053
50-54,F,USA,20053
45-49,F,ARG,20053
45-49,F,USA,20053
45-49,F,CHN,20053
45-49,F,NED,20053
55-59,F,COL,20054
40-44,F,GBR,20054
40-44,F,INA,20054
40-44,F,USA,20054
40-44,F,FRA,20054
55-59,F,JPN,20054
55-59,F,MEX,20054
50-54,F,USA,20054
60-64,F,USA,20054
50-54,F,GER,20054
50-54,F,GBR,20054
50-54,F,THA,20054
50-54,F,POL,20054
45-49,F,GBR,20054
45-49,F,SWE,20054
45-49,F,GER,20054
40-44,F,HKG,20055
55-59,F,POL,20055
60-64,F,USA,20055
50-54,F,HKG,20055
50-54,F,USA,20055
50-54,F,,20055
45-49,F,JPN,20055
45-49,F,USA,20055
45-49,F,CHN,20055
40-44,F,USA,20056
40-44,F,,20056
40-44,F,TPE,20056
40-44,F,JPN,20056
50-54,F,IRL,20056
55-59,F,CAN,20056
45-49,F,CHN,20056
50-54,F,JPN,20057
60-64,F,FRA,20057
55-59,F,SRB,20057
55-59,F,JPN,20057
45-49,F,INA,20057
45-49,F,RSA,20057
40-44,F,MEX,20057
40-44,F,AUS,20057
40-44,F,ARG,20058
50-54,F,GBR,20058
50-54,F,CAN,20058
40-44,F,JPN,20058
40-44,F,JPN,20058
45-49,F,SWE,20058
55-59,F,USA,20058
50-54,F,,20059
55-59,F,SWE,20059
40-44,F,JPN,20059
55-59,F,SWE,20059
60-64,F,JPN,20059
55-59,F,GBR,20059
45-49,F,INA,20059
45-49,F,JPN,20059
45-49,F,JPN,20059
70-74,F,JPN,20060
55-59,F,AUS,20060
65-69,F,GBR,20060
40-44,F,GBR,20060
40-44,F,GBR,20060
55-59,F,,20060
40-44,F,URU,20060
60-64,F,BRA,20060
40-44,F,IND,20061
50-54,F,USA,20061
60-64,F,THA,20061
55-59,F,JPN,20061
45-49,F,USA,20061
45-49,F,IRL,20061
55-59,F,CAN,20062
60-64,F,USA,20062
40-44,F,THA,20062
50-54,F,JPN,20062
45-49,F,GBR,20062
45-49,F,MEX,20062
40-44,F,HUN,20063
40-44,F,JPN,20063
40-44,F,USA,20063
60-64,F,GBR,20063
50-54,F,JPN,20063
45-49,F,IND,20063
45-49,F,BRA,20063
70-74,F,JPN,20064
60-64,F,CHN,20064
45-49,F,MEX,20064
45-49,F,GER,20064
45-49,F,MEX,20064
45-49,F,USA,20064
55-59,F,GBR,20065
40-44,F,RSA,20065
40-44,F,USA,20065
50-54,F,USA,20065
50-54,F,IND,20065
50-54,F,PAK,20065
40-44,F,USA,20065
55-59,F,RSA,20065
40-44,F,EST,20065
45-49,F,USA,20065
50-54,F,,20066
50-54,F,USA,20066
45-49,F,GER,20066
45-49,F,USA,20066
45-49,F,USA,20066
45-49,F,BRA,20066
40-44,F,COL,20067
55-59,F,GER,20067
60-64,F,JPN,20067
40-44,F,JPN,20067
40-44,F,GER,20067
40-44,F,USA,20067
40-44,F,JPN,20067
45-49,F,USA,20067
55-59,F,USA,20067
40-44,F,JPN,20068
50-54,F,ARG,20068
40-44,F,JPN,20068
65-69,F,GER,20069
50-54,F,THA,20069
60-64,F,USA,20069
55-59,F,POL,20069
40-44,F,USA,20069
40-44,F,CHN,20069
45-49,F,MEX,20069
55-59,F,GBR,20070
55-59,F,PHI,20070
40-44,F,JPN,20070
40-44,F,RSA,20070
40-44,F,BRA,20070
40-44,F,USA,20070
45-49,F,NZL,20070
55-59,F,USA,20070
55-59,F,USA,20070
45-49,F,CAN,20070
45-49,F,USA,20070
70-74,F,,20071
55-59,F,JPN,20071
50-54,F,JPN,20071
40-44,F,JPN,20071
55-59,F,JPN,20071
40-44,F,USA,20071
50-54,F,USA,20071
60-64,F,JPN,20071
45-49,F,IRL,20071
40-44,F,USA,20071
70-74,F,JPN,20072
50-54,F,MEX,20072
40-44,F,CAN,20072
50-54,F,DEN,20072
45-49,F,THA,20072
55-59,F,GBR,20073
40-44,F,CHN,20073
40-44,F,THA,20073
40-44,F,USA,20074
50-54,F,AUS,20074
40-44,F,CHI,20074
50-54,F,JPN,20074
55-59,F,IRL,20074
60-64,F,JPN,20074
50-54,F,THA,20074
60-64,F,USA,20074
55-59,F,USA,20074
45-49,F,HKG,20074
45-49,F,GER,20074
45-49,F,JPN,20074
40-44,F,MEX,20074
40-44,F,MEX,20074
40-44,F,AUS,20074
50-54,F,JPN,20075
65-69,F,USA,20075
50-54,F,USA,20075
60-64,F,BRA,20075
55-59,F,ITA,20075
50-54,F,USA,20075
40-44,F,IRL,20075
50-54,F,CAN,20075
55-59,F,MAS,20075
50-54,F,JPN,20075
40-44,F,JPN,20075
45-49,F,BRA,20075
50-54,F,INA,20076
60-64,F,NED,20076
50-54,F,CHN,20076
50-54,F,GER,20076
45-49,F,NOR,20076
45-49,F,CAN,20076
45-49,F,COL,20076
45-49,F,JPN,20076
45-49,F,CAN,20076
40-44,F,TPE,20077
40-44,F,CHN,20077
40-44,F,JPN,20077
45-49,F,MEX,20077
45-49,F,JPN,20077
45-49,F,USA,20077
45-49,F,USA,20077
55-59,F,THA,20078
40-44,F,GBR,20078
55-59,F,JPN,20078
45-49,F,JPN,20078
45-49,F,USA,20078
50-54,F,CHN,20079
40-44,F,USA,20079
55-59,F,JPN,20079
50-54,F,USA,20079
40-44,F,GER,20079
65-69,F,FRA,20079
40-44,F,USA,20079
40-44,F,JPN,20079
60-64,F,JPN,20079
45-49,F,THA,20079
55-59,F,USA,20079
45-49,F,CAN,20079
45-49,F,INA,20079
45-49,F,USA,20080
45-49,F,JPN,20080
45-49,F,GBR,20080
40-44,F,USA,20081
55-59,F,,20081
55-59,F,GBR,20081
65-69,F,BRA,20081
40-44,F,JPN,20081
40-44,F,IND,20081
40-44,F,,20081
45-49,F,IND,20081
45-49,F,MEX,20081
45-49,F,GBR,20081
45-49,F,FRA,20081
45-49,F,JPN,20081
55-59,F,GBR,20082
40-44,F,GBR,20082
40-44,F,JPN,20082
55-59,F,JPN,20082
40-44,F,ROU,20082
50-54,F,JPN,20082
60-64,F,THA,20082
65-69,F,USA,20082
45-49,F,USA,20082
40-44,F,GBR,20083
50-54,F,ITA,20083
45-49,F,JPN,20083
45-49,F,JPN,20083
40-44,F,USA,20084
65-69,F,,20084
40-44,F,USA,20084
40-44,F,FRA,20084
50-54,F,GBR,20084
55-59,F,USA,20084
40-44,F,CAN,20085
40-44,F,IND,20085
50-54,F,USA,20085
40-44,F,THA,20085
40-44,F,BRA,20085
55-59,F,AUS,20085
55-59,F,JPN,20085
55-59,F,USA,20085
45-49,F,IRL,20085
45-49,F,LUX,20085
50-54,F,GBR,20086
40-44,F,GBR,20086
65-69,F,USA,20086
50-54,F,GBR,20086
45-49,F,MEX,20086
45-49,F,AUT,20086
45-49,F,VIE,20086
50-54,F,GBR,20087
55-59,F,JPN,20087
55-59,F,JPN,20087
65-69,F,USA,20087
45-49,F,GBR,20087
45-49,F,USA,20087
40-44,F,MAS,20088
55-59,F,KOR,20088
40-44,F,ITA,20088
55-59,F,GBR,20088
65-69,F,JPN,20088
45-49,F,IRL,20088
55-59,F,USA,20088
40-44,F,MEX,20088
50-54,F,CHN,20089
45-49,F,TPE,20089
45-49,F,JPN,20089
45-49,F,USA,20089
45-49,F,USA,20089
60-64,F,JPN,20090
50-54,F,PHI,20090
50-54,F,SWE,20090
50-54,F,GBR,20090
60-64,F,USA,20090
50-54,F,MAS,20090
40-44,F,USA,20090
40-44,F,SWE,20090
40-44,F,USA,20090
45-49,F,USA,20090
40-44,F,AUS,20090
40-44,F,IRL,20091
40-44,F,SUI,20091
55-59,F,JPN,20091
50-54,F,CHN,20091
40-44,F,GBR,20091
45-49,F,SWE,20091
45-49,F,THA,20091
45-49,F,CHN,20091
65-69,F,GBR,20092
50-54,F,MEX,20092
40-44,F,USA,20092
40-44,F,USA,20092
50-54,F,JPN,20092
55-59,F,JPN,20092
40-44,F,ESP,20092
40-44,F,CHN,20092
45-49,F,IND,20092
45-49,F,JPN,20092
45-49,F,JPN,20092
40-44,F,USA,20093
40-44,F,NZL,20093
60-64,F,AUS,20093
40-44,F,GBR,20093
55-59,F,JPN,20093
40-44,F,JPN,20093
50-54,F,ARG,20093
60-64,F,USA,20093
65-69,F,USA,20093
50-54,F,ARG,20093
40-44,F,MAS,20093
45-49,F,JPN,20093
60-64,F,JPN,20094
50-54,F,,20094
40-44,F,GBR,20094
50-54,F,SWE,20094
55-59,F,JPN,20094
45-49,F,INA,20094
45-49,F,CHN,20094
70-74,F,,20095
70-74,F,JPN,20095
60-64,F,JPN,20095
50-54,F,HKG,20095
55-59,F,GBR,20095
40-44,F,FRA,20095
40-44,F,AUS,20095
50-54,F,JPN,20096
50-54,F,JPN,20096
50-54,F,USA,20096
40-44,F,JPN,20096
45-49,F,AUS,20096
45-49,F,AUS,20096
45-49,F,JPN,20096
45-49,F,USA,20096
45-49,F,JPN,20096
40-44,F,CAN,20097
50-54,F,CAN,20097
60-64,F,ITA,20097
45-49,F,USA,20097
45-49,F,THA,20097
45-49,F,CAN,20097
50-54,F,JPN,20098
50-54,F,USA,20098
40-44,F,JPN,20098
65-69,F,SWE,20098
60-64,F,PHI,20098
40-44,F,USA,20098
45-49,F,JPN,20098
40-44,F,MEX,20098
50-54,F,MEX,20099
40-44,F,JPN,20099
40-44,F,RSA,20099
40-44,F,RSA,20099
50-54,F,USA,20099
55-59,F,JPN,20099
45-49,F,MEX,20099
75-79,F,JPN,20100
40-44,F,GBR,20100
40-44,F,GBR,20100
40-44,F,GBR,20100
40-44,F,GER,20100
40-44,F,RSA,20100
40-44,F,GBR,20100
45-49,F,GBR,20100
45-49,F,GBR,20100
50-54,F,JPN,20101
50-54,F,JPN,20101
40-44,F,CAN,20101
40-44,F,ESP,20101
55-59,F,GBR,20101
50-54,F,USA,20101
40-44,F,LTU,20101
50-54,F,HUN,20101
50-54,F,GER,20101
50-54,F,JPN,20101
55-59,F,JPN,20101
65-69,F,JPN,20101
45-49,F,THA,20101
45-49,F,MEX,20101
45-49,F,USA,20101
45-49,F,USA,20101
45-49,F,HUN,20101
55-59,F,GBR,20102
55-59,F,JPN,20102
50-54,F,AUS,20102
40-44,F,GBR,20102
60-64,F,JPN,20102
60-64,F,USA,20102
40-44,F,THA,20102
40-44,F,USA,20102
45-49,F,JPN,20102
45-49,F,IND,20102
40-44,F,GBR,20103
50-54,F,JPN,20103
50-54,F,MEX,20103
40-44,F,PUR,20103
50-54,F,USA,20103
50-54,F,JPN,20103
55-59,F,JPN,20103
55-59,F,JPN,20103
40-44,F,GBR,20103
40-44,F,CRO,20103
45-49,F,GBR,20103
45-49,F,JPN,20103
45-49,F,USA,20103
45-49,F,AUS,20103
45-49,F,NZL,20103
45-49,F,JPN,20103
55-59,F,USA,20103
45-49,F,JPN,20103
40-44,F,JPN,20104
50-54,F,ITA,20104
40-44,F,GBR,20104
50-54,F,JPN,20104
40-44,F,GBR,20104
55-59,F,JPN,20104
40-44,F,SWE,20104
45-49,F,JPN,20104
40-44,F,MAS,20105
60-64,F,USA,20105
40-44,F,GER,20105
60-64,F,HKG,20105
50-54,F,,20105
50-54,F,USA,20105
60-64,F,JPN,20105
65-69,F,JPN,20105
45-49,F,AUS,20105
45-49,F,ITA,20105
45-49,F,JPN,20105
45-49,F,ITA,20105
75-79,F,GER,20106
65-69,F,ARG,20106
65-69,F,USA,20106
50-54,F,FRA,20106
55-59,F,GER,20106
50-54,F,HKG,20106
65-69,F,USA,20106
60-64,F,RSA,20106
50-54,F,USA,20106
45-49,F,GBR,20106
40-44,F,JPN,20107
40-44,F,GBR,20107
40-44,F,GBR,20107
50-54,F,USA,20107
55-59,F,FRA,20107
40-44,F,GER,20107
60-64,F,USA,20107
60-64,F,ITA,20107
65-69,F,GBR,20107
40-44,F,JPN,20107
45-49,F,USA,20107
40-44,F,AUS,20107
50-54,F,GBR,20108
50-54,F,USA,20108
50-54,F,USA,20108
65-69,F,JPN,20108
50-54,F,USA,20108
40-44,F,CHN,20108
45-49,F,MGL,20108
45-49,F,GER,20108
45-49,F,USA,20108
45-49,F,TPE,20108
60-64,F,USA,20109
45-49,F,JPN,20109
40-44,F,USA,20110
40-44,F,ECU,20110
40-44,F,,20110
50-54,F,JPN,20110
50-54,F,GBR,20110
45-49,F,CAN,20110
45-49,F,JPN,20110
50-54,F,USA,20111
40-44,F,THA,20111
55-59,F,THA,20111
50-54,F,JPN,20111
40-44,F,HKG,20111
55-59,F,JPN,20111
55-59,F,GER,20111
45-49,F,EGY,20111
45-49,F,USA,20111
55-59,F,USA,20111
45-49,F,USA,20111
40-44,F,MEX,20111
40-44,F,THA,20112
40-44,F,HKG,20112
50-54,F,GBR,20112
40-44,F,USA,20112
40-44,F,MAS,20112
45-49,F,USA,20112
45-49,F,JPN,20112
55-59,F,ITA,20113
55-59,F,MEX,20113
55-59,F,JPN,20113
60-64,F,JPN,20113
50-54,F,USA,20113
65-69,F,USA,20113
45-49,F,JPN,20113
50-54,F,JPN,20114
60-64,F,JPN,20114
50-54,F,USA,20114
50-54,F,JPN,20114
40-44,F,USA,20114
55-59,F,HKG,20114
40-44,F,CRC,20114
40-44,F,POL,20114
40-44,F,POL,20114
40-44,F,JPN,20114
45-49,F,MEX,20114
45-49,F,GER,20114
50-54,F,GER,20115
40-44,F,JPN,20115
40-44,F,JPN,20115
50-54,F,PHI,20115
40-44,F,IRL,20115
40-44,F,USA,20115
50-54,F,USA,20115
55-59,F,JPN,20115
50-54,F,USA,20115
65-69,F,USA,20115
40-44,F,JPN,20115
55-59,F,USA,20115
45-49,F,USA,20115
55-59,F,HKG,20116
50-54,F,USA,20116
50-54,F,JPN,20116
50-54,F,JPN,20116
65-69,F,GBR,20116
40-44,F,USA,20116
45-49,F,MAS,20116
45-49,F,CHN,20116
45-49,F,JPN,20116
45-49,F,RSA,20116
55-59,F,JPN,20117
50-54,F,MEX,20117
55-59,F,GBR,20117
55-59,F,JPN,20117
40-44,F,TPE,20117
50-54,F,GER,20117
60-64,F,USA,20117
50-54,F,INA,20117
40-44,F,CHN,20117
40-44,F,BRA,20117
60-64,F,JPN,20117
45-49,F,USA,20117
50-54,F,ITA,20118
40-44,F,GBR,20118
50-54,F,JPN,20118
50-54,F,HKG,20118
40-44,F,MAC,20118
40-44,F,JPN,20118
50-54,F,MEX,20118
40-44,F,GBR,20119
40-44,F,USA,20119
50-54,F,MEX,20119
40-44,F,TPE,20119
60-64,F,HKG,20119
40-44,F,GER,20119
50-54,F,SGP,20119
45-49,F,CHN,20119
40-44,F,GBR,20120
40-44,F,USA,20120
55-59,F,ESP,20120
40-44,F,JPN,20120
40-44,F,TPE,20120
40-44,F,BRA,20120
50-54,F,DEN,20120
40-44,F,JPN,20120
60-64,F,JPN,20120
65-69,F,JPN,20120
45-49,F,GBR,20120
45-49,F,GBR,20120
40-44,F,MEX,20120
40-44,F,TPE,20121
40-44,F,INA,20121
40-44,F,RSA,20121
55-59,F,GER,20121
55-59,F,GBR,20122
60-64,F,JPN,20122
50-54,F,SWE,20122
60-64,F,JPN,20122
40-44,F,TPE,20122
50-54,F,AUS,20122
50-54,F,AUS,20122
40-44,F,GER,20122
60-64,F,ITA,20122
45-49,F,USA,20122
45-49,F,RSA,20122
50-54,F,JPN,20123
50-54,F,THA,20123
45-49,F,RSA,20123
55-59,F,USA,20123
45-49,F,THA,20123
45-49,F,MEX,20123
65-69,F,AUS,20124
50-54,F,MEX,20124
65-69,F,AUS,20124
50-54,F,GER,20124
40-44,F,GBR,20124
45-49,F,USA,20124
50-54,F,THA,20125
55-59,F,JPN,20125
50-54,F,USA,20125
50-54,F,USA,20125
40-44,F,GBR,20125
60-64,F,JPN,20125
50-54,F,JPN,20125
50-54,F,USA,20125
45-49,F,USA,20125
45-49,F,USA,20126
40-44,F,TPE,20127
55-59,F,JPN,20127
50-54,F,JPN,20127
45-49,F,USA,20127
55-59,F,USA,20127
45-49,F,USA,20127
55-59,F,BRA,20128
50-54,F,GBR,20128
40-44,F,USA,20128
50-54,F,SWE,20128
50-54,F,JPN,20128
60-64,F,GBR,20128
45-49,F,JPN,20128
55-59,F,AUS,20129
60-64,F,USA,20129
40-44,F,HKG,20129
50-54,F,INA,20129
65-69,F,JPN,20129
45-49,F,MEX,20129
45-49,F,SUI,20129
45-49,F,USA,20129
55-59,F,USA,20129
70-74,F,GBR,20130
55-59,F,GBR,20130
40-44,F,USA,20130
55-59,F,FIN,20130
50-54,F,RSA,20130
60-64,F,GBR,20130
40-44,F,VIE,20131
40-44,F,USA,20131
45-49,F,GBR,20131
45-49,F,USA,20131
45-49,F,PHI,20131
45-49,F,JPN,20131
45-49,F,RSA,20131
70-74,F,HKG,20132
50-54,F,GBR,20132
55-59,F,JPN,20132
40-44,F,CAN,20132
40-44,F,,20132
55-59,F,JPN,20132
45-49,F,MEX,20132
